date,fips,PRECTOT,PS,T2M,WS50M_RANGE,slope3,SQ1,class
20040413.0,1083.0,5.92,97.95,4.6,4.92,0.2003,1.0,0
20161122.0,1039.0,0.0,101.27,11.27,4.45,0.4612,3.0,1
20161025.0,1075.0,0.0,100.89,20.36,4.42,0.4507,1.0,1
20011113.0,1005.0,0.0,101.35,14.85,1.54,0.3763,3.0,1
20051018.0,1077.0,0.0,99.04,19.89,4.09,0.0533,2.0,0
20160119.0,1019.0,0.0,99.53,-2.65,1.83,0.0675,2.0,0
20070626.0,1011.0,3.9,100.66,29.0,2.18,0.5407,1.0,1
20080902.0,1035.0,2.59,100.44,25.91,2.68,0.0485,2.0,0
20030715.0,1045.0,0.42,100.88,26.6,2.86,0.3585,2.0,0
20051213.0,1023.0,0.0,101.36,6.54,5.36,0.1418,2.0,0
20071113.0,1075.0,4.55,100.56,16.05,3.97,0.4507,1.0,1
20150908.0,1003.0,0.69,100.89,27.25,4.69,0.1005,2.0,1
20121016.0,1131.0,0.0,100.47,16.62,3.62,0.4208,1.0,0
20040511.0,1017.0,0.11,99.77,24.02,5.15,0.2093,1.0,1
20110201.0,1035.0,21.25,100.35,15.74,6.01,0.0485,2.0,1
20080520.0,1043.0,4.51,97.83,22.52,3.58,0.3756,3.0,1
20030211.0,1115.0,0.0,99.3,3.74,6.11,0.3065,1.0,0
20010522.0,1031.0,5.41,100.3,21.73,2.48,0.4781,1.0,1
20120814.0,1047.0,4.32,100.4,27.97,2.97,0.3962,2.0,1
20020903.0,1049.0,0.04,98.48,27.22,2.94,0.3013,1.0,1
20121030.0,1047.0,0.0,100.52,8.9,3.61,0.3962,2.0,0
20120327.0,1013.0,0.01,100.84,19.73,4.79,0.5155,3.0,1
20080325.0,1051.0,0.0,101.01,6.37,5.11,0.5967,1.0,1
20040504.0,1001.0,0.0,100.63,14.41,5.8,0.39,2.0,0
20090106.0,1091.0,33.08,99.78,19.05,6.55,0.248,1.0,1
20110809.0,1101.0,5.54,99.69,28.08,1.96,0.0757,0.0,1
20110222.0,1027.0,0.0,98.69,14.59,2.52,0.424,3.0,1
20130521.0,1119.0,5.98,100.51,24.34,3.86,0.5154,1.0,0
20110510.0,1071.0,0.0,97.49,22.67,4.41,0.4644,1.0,0
20040608.0,1103.0,0.7,99.4,25.04,3.65,0.5713,3.0,0
20010102.0,1019.0,0.04,99.93,-4.58,1.75,0.0675,2.0,1
20161213.0,1085.0,20.33,100.45,15.84,3.5,0.5192,3.0,1
20160405.0,1023.0,0.0,101.48,16.16,3.88,0.1418,2.0,0
20051115.0,1009.0,11.67,99.33,19.72,3.58,0.4062,1.0,1
20001031.0,1059.0,0.0,99.8,23.35,2.43,0.1832,1.0,1
20100427.0,1019.0,1.38,97.52,11.69,4.65,0.0675,2.0,0
20000606.0,1039.0,0.01,100.7,25.63,3.45,0.4612,3.0,1
20151103.0,1103.0,0.08,99.08,18.65,3.24,0.5713,3.0,0
20051213.0,1053.0,0.0,101.27,6.65,4.34,0.2449,1.0,0
20110315.0,1043.0,13.67,99.28,10.35,1.58,0.3756,3.0,1
20010109.0,1041.0,0.0,101.21,-0.9,2.99,0.1571,2.0,1
20110118.0,1093.0,3.35,98.81,5.95,2.31,0.1357,1.0,0
20070206.0,1047.0,0.0,101.86,5.37,5.75,0.3962,2.0,0
20090203.0,1129.0,0.0,101.72,5.1,6.58,0.0564,2.0,1
20120522.0,1103.0,0.34,98.65,20.13,1.37,0.5713,3.0,1
20080122.0,1017.0,2.26,100.21,2.51,3.35,0.2093,1.0,1
20050322.0,1107.0,16.78,99.72,15.38,1.93,0.2742,2.0,0
20101005.0,1067.0,0.0,100.96,14.32,1.56,0.2645,3.0,1
20140826.0,1089.0,0.07,98.91,25.56,3.79,0.3696,3.0,0
20080101.0,1083.0,0.0,99.7,1.02,3.69,0.2003,1.0,1
20090922.0,1003.0,18.63,101.23,26.22,1.56,0.1005,2.0,0
20000516.0,1007.0,0.0,100.23,20.95,5.45,0.5104,1.0,1
20000201.0,1009.0,0.01,100.13,0.92,5.25,0.4062,1.0,1
20141125.0,1029.0,0.02,98.69,7.97,4.54,0.3602,3.0,1
20020423.0,1023.0,0.04,101.13,20.91,3.04,0.1418,2.0,0
20120424.0,1021.0,0.0,100.03,12.87,3.25,0.0566,2.0,1
20001205.0,1043.0,0.0,99.86,1.41,3.84,0.3756,3.0,1
20100316.0,1049.0,0.0,98.5,7.12,1.91,0.3013,1.0,0
20010102.0,1053.0,0.0,102.51,-1.91,2.5,0.2449,1.0,1
20101012.0,1131.0,8.88,100.52,20.65,3.15,0.4208,1.0,1
20031028.0,1017.0,0.72,98.63,12.1,5.45,0.2093,1.0,0
20081111.0,1077.0,0.96,99.72,9.38,5.31,0.0533,2.0,1
20121030.0,1065.0,0.0,100.57,8.77,3.68,0.4968,3.0,0
20080219.0,1001.0,0.03,100.86,6.52,7.4,0.39,2.0,1
20100323.0,1091.0,0.01,100.97,12.16,4.84,0.248,1.0,0
20150616.0,1117.0,0.08,99.94,28.77,3.77,0.3501,1.0,1
20050111.0,1025.0,0.26,101.21,16.38,2.95,0.0191,2.0,0
20070220.0,1011.0,1.17,100.24,12.79,2.35,0.5407,1.0,0
20101102.0,1037.0,0.49,100.15,17.0,2.54,0.0444,2.0,1
20160628.0,1111.0,4.18,98.43,26.25,1.86,0.1377,1.0,1
20140923.0,1055.0,0.0,99.11,18.9,3.36,0.0205,2.0,1
20090120.0,1059.0,0.02,99.52,-3.03,3.89,0.1832,1.0,0
20111206.0,1029.0,19.3,98.48,13.12,4.88,0.3602,3.0,1
20041221.0,1003.0,0.27,101.61,13.04,2.4,0.1005,2.0,0
20070605.0,1053.0,0.2,100.2,27.75,2.18,0.2449,1.0,1
20040427.0,1053.0,0.0,101.05,18.51,4.65,0.2449,1.0,1
20120124.0,1015.0,0.0,99.02,8.68,4.37,0.2014,1.0,0
20020521.0,1123.0,0.0,100.15,15.56,3.38,0.1572,2.0,1
20140729.0,1101.0,0.0,100.28,24.52,2.7,0.0757,0.0,0
20010130.0,1051.0,0.24,99.28,10.95,5.48,0.5967,1.0,1
20010612.0,1041.0,8.06,99.67,25.26,4.28,0.1571,2.0,0
20060516.0,1045.0,0.31,100.31,17.24,3.03,0.3585,2.0,0
20100810.0,1021.0,0.02,99.89,30.29,2.48,0.0566,2.0,1
20031125.0,1001.0,0.0,100.38,4.38,4.73,0.39,2.0,0
20031223.0,1051.0,16.92,99.7,10.98,3.28,0.5967,1.0,0
20121106.0,1009.0,2.95,99.15,8.92,3.07,0.4062,1.0,0
20130611.0,1111.0,0.25,98.58,26.02,1.61,0.1377,1.0,0
20141021.0,1103.0,0.0,98.98,14.51,5.22,0.5713,3.0,0
20010206.0,1051.0,0.0,100.32,7.72,5.61,0.5967,1.0,1
20090602.0,1077.0,1.09,99.25,24.7,2.24,0.0533,2.0,0
20090714.0,1133.0,0.0,99.15,26.46,3.31,0.1868,2.0,0
20150630.0,1055.0,3.55,98.44,24.24,1.98,0.0205,2.0,1
20021224.0,1113.0,41.49,98.91,15.94,3.93,0.2785,1.0,0
20151215.0,1019.0,0.05,97.93,12.68,4.24,0.0675,2.0,0
20070605.0,1021.0,0.83,99.49,25.45,2.17,0.0566,2.0,1
20120911.0,1091.0,0.0,101.3,21.43,2.55,0.248,1.0,0
20120515.0,1019.0,0.47,98.19,20.3,3.99,0.0675,2.0,1
20080408.0,1067.0,0.0,100.57,17.62,2.01,0.2645,3.0,1
20051004.0,1063.0,0.0,101.02,23.37,2.62,0.6201,1.0,0
20151006.0,1013.0,0.0,100.46,22.19,2.0,0.5155,3.0,1
20040525.0,1077.0,0.02,99.04,24.45,2.3,0.0533,2.0,1
20120612.0,1003.0,0.14,101.21,26.01,1.89,0.1005,2.0,0
20051129.0,1057.0,0.03,99.86,5.16,1.77,0.0596,2.0,0
20101130.0,1109.0,38.16,100.09,16.97,4.63,0.5444,3.0,1
20030930.0,1063.0,0.0,101.52,14.8,3.32,0.6201,1.0,0
20100209.0,1103.0,9.99,98.63,1.9,4.5,0.5713,3.0,0
20140211.0,1117.0,15.81,100.11,2.33,1.25,0.3501,1.0,0
20130212.0,1119.0,36.77,100.53,10.62,5.39,0.5154,1.0,0
20000208.0,1043.0,0.0,99.87,6.75,5.13,0.3756,3.0,1
20121016.0,1117.0,0.0,99.39,15.76,4.17,0.3501,1.0,1
20081230.0,1027.0,0.0,99.03,7.24,6.29,0.424,3.0,0
20020129.0,1075.0,0.39,100.55,18.08,2.65,0.4507,1.0,0
20090714.0,1023.0,3.01,100.78,29.57,2.08,0.1418,2.0,1
20070612.0,1013.0,7.95,100.16,29.1,4.97,0.5155,3.0,1
20051018.0,1131.0,0.0,100.63,19.19,3.46,0.4208,1.0,0
20070731.0,1077.0,0.16,98.91,28.14,3.19,0.0533,2.0,1
20051206.0,1093.0,0.0,100.26,0.4,3.39,0.1357,1.0,0
20000201.0,1023.0,0.45,101.81,3.43,4.29,0.1418,2.0,1
20121218.0,1069.0,0.21,100.6,13.42,5.39,0.523,3.0,1
20000620.0,1007.0,0.71,100.32,27.77,2.8,0.5104,1.0,1
20090113.0,1015.0,0.0,98.79,2.47,3.93,0.2014,1.0,1
20011211.0,1021.0,0.83,100.65,10.47,3.18,0.0566,2.0,1
20040914.0,1077.0,0.02,99.37,22.78,2.96,0.0533,2.0,0
20010130.0,1113.0,7.15,99.54,12.12,3.71,0.2785,1.0,1
20011211.0,1025.0,0.74,101.34,10.6,2.97,0.0191,2.0,0
20130820.0,1043.0,4.18,99.17,24.89,1.99,0.3756,3.0,0
20100928.0,1027.0,0.0,97.94,18.0,3.16,0.424,3.0,1
20110614.0,1125.0,0.15,100.11,29.65,4.07,0.1605,1.0,1
20020709.0,1121.0,0.42,99.52,28.38,4.02,0.5504,3.0,1
20000125.0,1041.0,0.0,100.26,0.54,2.9,0.1571,2.0,1
20130611.0,1035.0,0.21,100.8,27.09,2.8,0.0485,2.0,1
20100302.0,1019.0,13.15,97.48,1.69,2.2,0.0675,2.0,0
20070717.0,1071.0,4.86,97.89,25.61,2.89,0.4644,1.0,1
20001226.0,1101.0,0.16,101.61,2.72,3.21,0.0757,0.0,1
20020423.0,1061.0,0.09,100.93,19.82,4.14,0.0708,2.0,0
20060103.0,1067.0,0.0,100.22,12.01,2.23,0.2645,3.0,0
20121127.0,1019.0,2.06,98.83,7.41,2.38,0.0675,2.0,1
20140729.0,1133.0,0.0,99.24,21.3,1.6,0.1868,2.0,1
20070619.0,1041.0,29.01,100.48,24.29,3.03,0.1571,2.0,1
20060418.0,1109.0,0.07,99.62,25.96,4.74,0.5444,3.0,1
20130910.0,1019.0,0.49,98.79,25.64,2.45,0.0675,2.0,0
20020716.0,1081.0,0.13,99.63,28.35,2.96,0.2937,1.0,1
20061107.0,1021.0,13.29,99.55,15.0,3.31,0.0566,2.0,1
20081202.0,1107.0,0.0,101.48,2.73,5.3,0.2742,2.0,1
20140128.0,1011.0,3.95,100.62,-1.71,0.97,0.5407,1.0,0
20050614.0,1041.0,0.09,100.01,28.65,2.3,0.1571,2.0,0
20081202.0,1011.0,0.0,100.97,3.14,2.41,0.5407,1.0,1
20091222.0,1023.0,0.0,101.38,9.05,4.96,0.1418,2.0,0
20100302.0,1111.0,16.64,97.55,2.76,2.13,0.1377,1.0,0
20050208.0,1111.0,10.1,98.79,12.27,1.83,0.1377,1.0,0
20110517.0,1063.0,0.0,100.19,13.68,2.41,0.6201,1.0,0
20080701.0,1023.0,0.03,100.97,25.14,2.84,0.1418,2.0,1
20031125.0,1093.0,0.01,99.64,2.16,3.94,0.1357,1.0,0
20131203.0,1035.0,1.67,100.11,17.41,2.66,0.0485,2.0,1
20110322.0,1097.0,0.0,101.49,20.28,1.94,0.5293,1.0,1
20141209.0,1071.0,0.01,98.12,4.45,4.64,0.4644,1.0,0
20020430.0,1049.0,19.61,98.05,16.97,3.59,0.3013,1.0,1
20000718.0,1063.0,0.19,100.78,30.64,3.71,0.6201,1.0,1
20000627.0,1045.0,4.94,100.82,26.11,3.84,0.3585,2.0,1
20110104.0,1007.0,0.03,100.43,5.74,3.09,0.5104,1.0,1
20111220.0,1049.0,2.6,98.45,12.32,1.95,0.3013,1.0,0
20120124.0,1007.0,0.0,100.62,9.42,4.95,0.5104,1.0,0
20000919.0,1025.0,1.2,100.79,23.73,5.08,0.0191,2.0,1
20100921.0,1093.0,0.02,99.39,28.59,4.73,0.1357,1.0,1
20080812.0,1037.0,43.01,99.2,23.25,4.78,0.0444,2.0,1
20070508.0,1065.0,0.0,100.95,21.01,3.43,0.4968,3.0,1
20161101.0,1059.0,0.0,99.77,22.65,4.54,0.1832,1.0,1
20040720.0,1037.0,0.0,99.68,26.57,3.65,0.0444,2.0,0
20120703.0,1077.0,0.01,99.2,30.87,2.69,0.0533,2.0,1
20050531.0,1017.0,33.03,98.91,19.57,2.96,0.2093,1.0,0
20110412.0,1059.0,0.03,99.29,15.38,1.48,0.1832,1.0,1
20000307.0,1085.0,0.0,101.19,16.83,4.76,0.5192,3.0,1
20001024.0,1101.0,0.0,101.4,19.62,2.82,0.0757,0.0,1
20090331.0,1065.0,7.47,100.28,14.45,2.39,0.4968,3.0,0
20100817.0,1001.0,5.71,99.94,28.3,2.68,0.39,2.0,1
20080318.0,1055.0,0.28,98.68,16.14,3.29,0.0205,2.0,1
20090331.0,1035.0,21.82,100.27,16.15,3.07,0.0485,2.0,0
20070703.0,1027.0,0.17,99.07,24.67,1.71,0.424,3.0,1
20120207.0,1053.0,0.0,101.24,11.54,3.04,0.2449,1.0,1
20030624.0,1081.0,0.08,99.51,25.68,4.46,0.2937,1.0,0
20091208.0,1001.0,16.91,99.76,12.57,7.05,0.39,2.0,0
20160202.0,1001.0,12.47,99.83,18.51,4.28,0.39,2.0,0
20010410.0,1009.0,0.0,99.17,23.12,4.41,0.4062,1.0,0
20020521.0,1109.0,0.02,100.84,16.98,3.32,0.5444,3.0,1
20141014.0,1025.0,10.8,100.34,19.16,2.73,0.0191,2.0,1
20041123.0,1057.0,55.4,99.37,18.57,3.4,0.0596,2.0,0
20020709.0,1093.0,1.34,99.74,28.42,3.83,0.1357,1.0,0
20141104.0,1051.0,0.0,100.75,12.23,4.32,0.5967,1.0,1
20041207.0,1041.0,4.75,100.24,19.68,4.25,0.1571,2.0,0
20080610.0,1071.0,1.54,97.69,25.48,1.86,0.4644,1.0,1
20140722.0,1065.0,2.31,100.84,25.26,1.43,0.4968,3.0,1
20020903.0,1021.0,0.0,100.18,27.94,2.21,0.0566,2.0,1
20110419.0,1077.0,6.61,98.81,21.39,2.7,0.0533,2.0,1
20100223.0,1031.0,0.03,100.07,9.37,1.87,0.4781,1.0,0
20130507.0,1111.0,0.79,98.38,13.69,2.95,0.1377,1.0,0
20071106.0,1119.0,0.01,101.42,12.05,2.06,0.5154,1.0,1
20141014.0,1021.0,26.17,99.52,19.26,4.2,0.0566,2.0,1
20090609.0,1047.0,0.0,100.61,26.0,3.52,0.3962,2.0,0
20030923.0,1069.0,0.32,100.56,22.55,4.64,0.523,3.0,0
20071225.0,1107.0,0.01,101.15,5.05,3.21,0.2742,2.0,1
20090224.0,1011.0,0.0,101.1,4.83,4.64,0.5407,1.0,1
20130827.0,1073.0,0.0,99.58,24.53,3.22,0.3945,1.0,0
20150811.0,1067.0,9.82,100.1,28.15,1.75,0.2645,3.0,1
20030121.0,1103.0,5.31,98.81,8.57,4.15,0.5713,3.0,0
20031021.0,1129.0,0.0,101.11,19.2,5.86,0.0564,2.0,0
20140211.0,1103.0,4.73,99.56,0.9,2.19,0.5713,3.0,1
20010529.0,1033.0,0.04,99.24,20.05,3.18,0.5934,1.0,1
20000523.0,1031.0,0.04,100.17,28.09,5.19,0.4781,1.0,1
20031230.0,1039.0,1.84,101.47,7.24,4.22,0.4612,3.0,0
20090728.0,1059.0,18.49,99.07,23.45,4.63,0.1832,1.0,0
20030311.0,1081.0,0.0,99.53,13.48,3.01,0.2937,1.0,0
20160119.0,1033.0,0.05,100.54,-2.88,2.37,0.5934,1.0,0
20060704.0,1085.0,0.53,100.64,30.62,2.85,0.5192,3.0,1
20120925.0,1065.0,0.0,101.15,19.24,4.86,0.4968,3.0,0
20120228.0,1073.0,4.69,100.03,15.41,3.68,0.3945,1.0,0
20150505.0,1023.0,0.0,101.43,20.82,3.77,0.1418,2.0,1
20080805.0,1023.0,1.53,101.0,29.17,3.82,0.1418,2.0,1
20140211.0,1075.0,6.7,100.96,0.57,1.77,0.4507,1.0,0
20150217.0,1031.0,4.37,100.5,4.43,3.49,0.4781,1.0,1
20110830.0,1069.0,0.22,100.36,30.15,4.13,0.523,3.0,1
20090811.0,1091.0,10.7,100.9,28.16,2.3,0.248,1.0,0
20100330.0,1041.0,0.0,100.35,12.32,3.32,0.1571,2.0,0
20111122.0,1043.0,19.32,98.86,17.39,3.32,0.3756,3.0,1
20140812.0,1085.0,0.8,100.17,27.61,1.48,0.5192,3.0,0
20030211.0,1019.0,0.0,98.6,3.46,5.31,0.0675,2.0,0
20100622.0,1057.0,0.13,100.17,27.25,2.55,0.0596,2.0,0
20120508.0,1061.0,6.73,100.22,24.88,4.42,0.0708,2.0,1
20130820.0,1025.0,3.5,100.97,26.14,3.04,0.0191,2.0,0
20040817.0,1049.0,0.01,98.51,24.72,2.61,0.3013,1.0,0
20010717.0,1009.0,0.02,99.6,26.57,2.37,0.4062,1.0,0
20080408.0,1005.0,0.0,100.57,17.62,2.01,0.3763,3.0,1
20001219.0,1053.0,2.64,101.43,-0.78,4.0,0.2449,1.0,1
20141028.0,1073.0,5.09,99.51,18.53,2.54,0.3945,1.0,1
20140225.0,1103.0,1.26,99.08,6.45,3.44,0.5713,3.0,1
20050308.0,1049.0,2.21,97.73,4.08,5.63,0.3013,1.0,0
20031202.0,1055.0,0.0,99.89,4.73,4.05,0.0205,2.0,0
20020205.0,1017.0,6.46,100.49,2.19,3.66,0.2093,1.0,1
20071211.0,1073.0,0.0,100.02,17.32,4.59,0.3945,1.0,1
20070828.0,1007.0,5.7,100.19,26.94,1.51,0.5104,1.0,1
20070508.0,1069.0,0.0,100.75,19.43,3.35,0.523,3.0,1
20021203.0,1063.0,1.64,101.33,10.49,4.04,0.6201,1.0,0
20130625.0,1033.0,0.94,99.37,25.55,2.9,0.5934,1.0,0
20020702.0,1019.0,10.34,98.57,26.96,3.63,0.0675,2.0,1
20100615.0,1069.0,3.81,100.74,28.98,3.19,0.523,3.0,0
20160209.0,1111.0,0.17,98.21,0.21,2.97,0.1377,1.0,0
20060606.0,1133.0,0.01,99.02,20.43,4.59,0.1868,2.0,0
20140819.0,1027.0,3.08,98.41,25.36,2.23,0.424,3.0,1
20031216.0,1049.0,9.66,98.28,6.32,3.41,0.3013,1.0,0
20060704.0,1107.0,0.97,100.72,30.37,3.98,0.2742,2.0,1
20150728.0,1007.0,1.07,99.89,30.0,3.75,0.5104,1.0,1
20140415.0,1051.0,12.32,99.7,9.19,6.24,0.5967,1.0,0
20140527.0,1075.0,12.92,100.4,23.07,2.99,0.4507,1.0,0
20160906.0,1059.0,0.0,99.92,27.62,2.97,0.1832,1.0,1
20000222.0,1077.0,0.04,100.27,10.96,3.4,0.0533,2.0,1
20070417.0,1091.0,0.04,100.65,15.99,6.18,0.248,1.0,1
20010619.0,1109.0,4.41,100.75,23.38,1.84,0.5444,3.0,0
20010109.0,1093.0,0.2,100.39,-2.34,3.12,0.1357,1.0,1
20130625.0,1097.0,0.89,101.47,27.95,3.68,0.5293,1.0,1
20000125.0,1129.0,0.0,101.19,1.56,3.71,0.0564,2.0,1
20061031.0,1097.0,0.02,101.39,20.21,5.01,0.5293,1.0,1
20110809.0,1097.0,3.83,100.7,29.41,3.09,0.5293,1.0,1
20120731.0,1129.0,3.68,100.83,27.26,2.29,0.0564,2.0,1
20040224.0,1009.0,0.52,98.93,10.17,2.69,0.4062,1.0,0
20050913.0,1065.0,0.0,100.76,24.33,3.34,0.4968,3.0,0
20030429.0,1059.0,0.02,99.3,21.09,3.64,0.1832,1.0,0
20001121.0,1037.0,0.0,101.25,0.41,3.11,0.0444,2.0,1
20001031.0,1043.0,0.01,99.37,20.89,4.52,0.3756,3.0,1
20000725.0,1019.0,0.35,98.34,25.2,3.63,0.0675,2.0,1
20111220.0,1053.0,18.39,100.87,17.57,3.12,0.2449,1.0,1
20071204.0,1035.0,0.0,100.89,5.59,3.94,0.0485,2.0,1
20040210.0,1043.0,2.23,99.58,5.1,2.31,0.3756,3.0,0
20130910.0,1127.0,0.93,99.96,26.08,2.76,0.2979,1.0,0
20000815.0,1129.0,0.78,101.44,30.23,3.46,0.0564,2.0,1
20010501.0,1041.0,0.0,100.77,18.59,3.06,0.1571,2.0,0
20161011.0,1069.0,0.0,101.45,18.92,3.9,0.523,3.0,1
20001114.0,1089.0,0.0,99.05,2.84,1.87,0.3696,3.0,1
20110104.0,1003.0,0.19,101.63,10.84,4.05,0.1005,2.0,1
20131231.0,1011.0,0.02,101.18,4.82,1.8,0.5407,1.0,0
20131105.0,1101.0,0.0,101.25,15.51,1.47,0.0757,0.0,1
20010522.0,1045.0,5.41,100.3,21.73,2.48,0.3585,2.0,1
20051004.0,1089.0,0.0,99.18,22.32,2.61,0.3696,3.0,0
20070417.0,1041.0,0.0,100.1,15.66,4.66,0.1571,2.0,1
20110816.0,1129.0,0.0,100.87,26.14,3.1,0.0564,2.0,1
20050830.0,1037.0,3.05,98.78,26.37,10.74,0.0444,2.0,0
20151208.0,1077.0,0.0,99.42,9.0,6.9,0.0533,2.0,0
20120731.0,1059.0,9.86,99.05,29.13,3.08,0.1832,1.0,1
20080715.0,1117.0,0.01,99.59,26.61,3.7,0.3501,1.0,1
20020219.0,1115.0,0.44,99.42,8.19,4.78,0.3065,1.0,0
20021112.0,1075.0,0.58,100.77,10.34,4.45,0.4507,1.0,0
20090630.0,1071.0,0.01,96.83,23.72,2.97,0.4644,1.0,0
20071106.0,1051.0,0.0,100.28,12.08,3.06,0.5967,1.0,1
20031014.0,1097.0,0.0,100.84,21.7,6.08,0.5293,1.0,0
20120731.0,1119.0,6.06,100.45,28.84,2.36,0.5154,1.0,1
20131210.0,1065.0,3.85,101.69,3.87,3.55,0.4968,3.0,0
20130115.0,1037.0,14.62,99.87,12.02,3.66,0.0444,2.0,1
20040323.0,1059.0,0.0,100.65,7.66,4.71,0.1832,1.0,0
20150106.0,1083.0,0.0,99.73,0.34,2.58,0.2003,1.0,0
20060221.0,1017.0,1.43,99.58,9.91,2.46,0.2093,1.0,0
20110524.0,1039.0,0.0,100.54,26.78,3.83,0.4612,3.0,1
20100309.0,1055.0,5.6,98.35,9.58,4.15,0.0205,2.0,0
20110329.0,1127.0,0.75,99.58,11.97,4.55,0.2979,1.0,0
20160322.0,1057.0,0.0,100.54,10.09,4.84,0.0596,2.0,0
20141021.0,1089.0,0.0,98.74,14.02,5.28,0.3696,3.0,0
20131231.0,1111.0,0.0,99.57,2.88,1.4,0.1377,1.0,0
20050726.0,1127.0,0.01,99.48,29.09,3.5,0.2979,1.0,0
20081223.0,1101.0,0.0,101.56,4.89,3.28,0.0757,0.0,0
20071204.0,1067.0,0.0,100.44,5.27,3.78,0.2645,3.0,1
20070327.0,1075.0,1.8,100.65,19.61,3.23,0.4507,1.0,1
20111122.0,1023.0,11.44,100.85,20.25,4.09,0.1418,2.0,1
20090317.0,1049.0,0.57,98.94,13.21,3.6,0.3013,1.0,1
20130416.0,1059.0,0.53,99.6,21.77,2.08,0.1832,1.0,0
20030527.0,1123.0,0.07,99.62,18.93,3.81,0.1572,2.0,0
20020903.0,1033.0,0.02,99.34,28.65,2.18,0.5934,1.0,1
20120131.0,1027.0,0.01,99.66,8.37,4.92,0.424,3.0,1
20040504.0,1037.0,0.0,100.33,14.64,5.1,0.0444,2.0,0
20160607.0,1125.0,0.0,99.83,24.84,3.38,0.1605,1.0,1
20071218.0,1059.0,0.14,100.24,4.94,3.57,0.1832,1.0,1
20130402.0,1123.0,0.0,99.81,14.45,4.92,0.1572,2.0,0
20020212.0,1131.0,0.0,101.34,6.11,3.96,0.4208,1.0,0
20110906.0,1043.0,16.38,98.15,14.3,5.79,0.3756,3.0,0
20000613.0,1127.0,2.47,99.7,28.13,2.88,0.2979,1.0,1
20130326.0,1111.0,0.0,99.18,1.93,1.61,0.1377,1.0,0
20150519.0,1039.0,6.23,100.79,25.79,2.07,0.4612,3.0,1
20000530.0,1015.0,0.01,98.61,21.74,3.99,0.2014,1.0,1
20110607.0,1031.0,1.07,100.43,28.61,2.7,0.4781,1.0,1
20100427.0,1039.0,0.02,100.02,15.96,7.97,0.4612,3.0,1
20051213.0,1011.0,0.0,100.57,5.23,4.69,0.5407,1.0,0
20140429.0,1007.0,15.1,99.04,22.2,6.89,0.5104,1.0,0
20031216.0,1013.0,5.18,100.61,10.72,4.2,0.5155,3.0,0
20090929.0,1017.0,0.0,99.28,15.44,4.29,0.2093,1.0,0
20071023.0,1127.0,14.41,98.89,16.97,6.48,0.2979,1.0,1
20091208.0,1047.0,16.31,100.32,13.69,6.27,0.3962,2.0,0
20111122.0,1039.0,3.41,100.78,20.81,3.81,0.4612,3.0,1
20120515.0,1041.0,0.02,100.22,22.55,2.52,0.1571,2.0,1
20030923.0,1133.0,0.0,99.19,19.25,3.39,0.1868,2.0,0
20030211.0,1113.0,0.0,100.49,4.76,5.59,0.2785,1.0,1
20150915.0,1085.0,0.0,101.2,21.87,1.98,0.5192,3.0,1
20120619.0,1005.0,0.0,100.6,24.44,4.5,0.3763,3.0,1
20100914.0,1091.0,0.03,100.85,26.48,3.81,0.248,1.0,1
20130625.0,1051.0,0.54,100.1,26.49,3.99,0.5967,1.0,1
20080805.0,1075.0,0.0,100.4,30.66,3.78,0.4507,1.0,1
20021022.0,1121.0,0.08,99.47,16.77,2.99,0.5504,3.0,0
20040224.0,1031.0,7.41,100.04,12.41,3.95,0.4781,1.0,0
20030812.0,1039.0,5.35,100.59,23.94,2.04,0.4612,3.0,0
20041214.0,1119.0,0.0,102.48,-0.1,2.44,0.5154,1.0,0
20050712.0,1073.0,6.92,99.34,26.05,1.61,0.3945,1.0,0
20100119.0,1129.0,0.0,101.16,10.39,5.01,0.0564,2.0,0
20060808.0,1111.0,4.12,98.81,30.57,3.46,0.1377,1.0,1
20150825.0,1003.0,0.06,101.0,25.46,3.63,0.1005,2.0,1
20090616.0,1023.0,0.0,100.68,29.18,4.55,0.1418,2.0,0
20100406.0,1131.0,0.0,100.84,18.63,4.08,0.4208,1.0,1
20100309.0,1119.0,20.96,100.4,12.62,3.24,0.5154,1.0,0
20120313.0,1061.0,1.61,101.34,19.46,3.27,0.0708,2.0,1
20120828.0,1039.0,5.25,100.03,26.48,1.51,0.4612,3.0,0
20161018.0,1119.0,0.0,100.59,26.59,1.69,0.5154,1.0,1
20071002.0,1123.0,0.01,99.72,21.91,3.27,0.1572,2.0,1
20081216.0,1107.0,12.78,101.24,9.44,3.52,0.2742,2.0,0
20120228.0,1053.0,1.08,101.52,17.64,2.36,0.2449,1.0,1
20130108.0,1113.0,0.0,100.87,8.94,2.53,0.2785,1.0,1
20000620.0,1085.0,1.24,100.81,28.98,3.08,0.5192,3.0,1
20060815.0,1001.0,13.64,99.95,29.66,2.85,0.39,2.0,1
20000523.0,1119.0,0.07,100.11,27.22,4.41,0.5154,1.0,1
20011002.0,1059.0,0.0,99.82,19.32,4.46,0.1832,1.0,0
20110823.0,1013.0,0.04,100.19,30.44,3.34,0.5155,3.0,1
20150120.0,1043.0,0.0,98.83,9.2,2.58,0.3756,3.0,0
20150804.0,1083.0,0.33,98.59,29.99,3.04,0.2003,1.0,0
20010320.0,1073.0,40.46,98.81,1.43,2.87,0.3945,1.0,0
